status,time,I_R,V_RN,VA_R,W_R,Var_R,PF_R,I_R_THD,V_RN_THD
110000,11/8/2023 17:36,4.432198,232.4536,1030.28,505.4044,-897.7994,-0.4905504,85.94564,2.102903
110000,11/8/2023 17:36,4.492579,232.5066,1044.554,518.2614,-906.9174,-0.4961554,85.5127,2.144701
110000,11/8/2023 17:36,4.42958,232.5412,1030.06,514.1727,-892.5525,-0.4991678,85.63917,1.91811
110000,11/8/2023 17:36,4.509449,232.6236,1049.004,518.337,-911.996,-0.4941229,85.0407,1.502808
110000,11/8/2023 17:36,4.447979,232.624,1034.707,525.0119,-891.6167,-0.5074017,85.40862,0.9686704
110000,11/8/2023 17:36,4.361187,232.5732,1014.295,506.3528,-878.8639,-0.4992164,85.77155,0.9774728
110000,11/8/2023 17:36,4.430763,232.4632,1029.989,507.8713,-896.0718,-0.4930841,85.58885,1.459462
110000,11/8/2023 17:36,4.464348,232.4977,1037.951,514.7291,-901.3298,-0.4959091,85.2943,2.103248
110000,11/8/2023 17:36,4.529367,232.5756,1053.42,526.3454,-912.499,-0.4996538,85.25684,2.115156
110000,11/8/2023 17:36,4.484912,232.4109,1042.342,520.2712,-903.2141,-0.4991366,85.38495,1.4399
110000,11/8/2023 17:36,4.474196,232.6189,1040.782,507.0934,-908.8917,-0.4872233,86.08205,1.938438
110000,11/8/2023 17:36,4.398933,232.6454,1023.392,511.3921,-886.4584,-0.4997032,85.3763,1.993089
110000,11/8/2023 17:36,4.522509,232.5579,1051.745,525.0895,-911.2897,-0.4992554,85.99312,2.10266
110000,11/8/2023 17:36,4.534706,232.7316,1055.369,515.6169,-920.8383,-0.4885655,85.45257,1.423293
110000,11/8/2023 17:36,4.560205,232.6708,1061.026,528.3615,-920.1149,-0.497972,85.48641,1.924327
110000,11/8/2023 17:36,4.533825,232.7424,1055.214,523.2338,-916.3527,-0.4958558,86.08071,1.452928
110000,11/8/2023 17:36,4.513484,232.7039,1050.305,513.6697,-916.1249,-0.489067,85.357,1.437064
110000,11/8/2023 17:36,4.565096,232.762,1062.581,532.5405,-919.4993,-0.5011764,85.24162,1.729674
110000,11/8/2023 17:36,4.562801,232.8245,1062.332,532.5868,-919.1848,-0.5013374,85.65132,2.143242
110000,11/8/2023 17:36,4.466833,232.7923,1039.845,524.2347,-898.0283,-0.5041471,85.14693,1.563574
110000,11/8/2023 17:36,4.551036,232.6,1058.571,530.6159,-915.9799,-0.5012568,85.20248,2.147399
110000,11/8/2023 17:36,4.464041,232.7807,1039.142,521.3452,-898.8971,-0.5017071,85.66381,1.479267
110000,11/8/2023 17:36,4.490469,232.8559,1045.632,516.0505,-909.4166,-0.4935296,85.61459,0.9914456
110000,11/8/2023 17:36,4.436753,232.7123,1032.487,512.1662,-896.5015,-0.496051,85.63505,0.5678203
110000,11/8/2023 17:36,4.480239,232.6518,1042.336,515.5847,-905.8896,-0.4946436,85.47911,0.6020662
110000,11/8/2023 17:36,4.464739,232.6518,1038.729,517.0151,-900.9186,-0.497738,85.15663,2.047292
110000,11/8/2023 17:36,4.60499,232.5739,1071,537.5491,-926.3274,-0.5019131,85.19012,2.160115
110000,11/8/2023 17:36,4.549748,232.6382,1058.445,530.518,-915.891,-0.501224,86.14468,2.157119
110000,11/8/2023 17:36,4.410681,232.6276,1026.046,500.54,-895.673,-0.4878339,85.67896,2.193173
110000,11/8/2023 17:36,4.57301,232.7569,1064.4,525.2321,-925.7853,-0.4934538,85.08705,1.905724
110000,11/8/2023 17:36,4.500814,232.7703,1047.656,516.4789,-911.5004,-0.4929851,85.34268,1.613021
110000,11/8/2023 17:36,4.41763,232.8835,1028.793,515.9434,-890.066,-0.5015036,85.3996,1.597861
110000,11/8/2023 17:36,4.49194,232.8891,1046.124,521.5806,-906.8236,-0.4985839,85.65321,1.211017
110000,11/8/2023 17:36,4.476509,232.7704,1041.999,516.8145,-904.8008,-0.4959837,85.91086,1.473526
110000,11/8/2023 17:36,4.470348,232.8459,1040.902,513.6643,-905.3324,-0.4934798,85.45056,1.14938
110000,11/8/2023 17:36,4.450446,232.8271,1036.184,515.899,-898.6245,-0.4978835,85.47148,0.4474599
110000,11/8/2023 17:36,4.391757,232.7097,1022.004,510.3462,-885.4599,-0.4993582,85.13466,1.591168
110000,11/8/2023 17:36,4.430481,232.6009,1030.534,519.5967,-889.9551,-0.5042014,85.99228,2.286502
110000,11/8/2023 17:36,4.5475,232.7849,1058.589,518.405,-922.9669,-0.489713,85.94485,1.8176
110000,11/8/2023 17:36,4.575572,232.9435,1065.85,522.2921,-929.2834,0.4948869,85.73795,1.363583
110000,11/8/2023 17:36,4.431888,232.8249,1031.854,516.103,-893.5101,-0.5001705,85.65131,0.4332442
110000,11/8/2023 17:36,4.458647,232.7873,1037.916,514.0665,-901.6685,-0.495287,85.01624,1.610889
110000,11/8/2023 17:36,4.420705,232.5509,1028.039,520.5843,-886.485,-0.5063858,85.87988,1.115018
110000,11/8/2023 17:36,4.412433,232.5319,1026.032,505.2067,-893.0325,-0.4923891,85.78206,1.555169
110000,11/8/2023 17:36,4.461583,232.5866,1037.704,511.6669,-902.7887,-0.4930757,85.39451,2.039657
110000,11/8/2023 17:36,4.45722,232.6456,1036.953,517.6548,-898.5012,-0.4992077,85.75488,1.556777
110000,11/8/2023 17:36,4.488441,232.5297,1043.696,515.011,-907.7802,-0.4934492,86.03059,2.239587
110000,11/8/2023 17:36,4.414976,232.7375,1027.531,502.2361,-896.4252,-0.4887797,85.4765,2.232022
110000,11/8/2023 17:36,4.480295,232.8152,1043.081,517.7991,-905.4841,0.4972496,85.28197,2.04122
110000,11/8/2023 17:36,4.431832,232.666,1031.137,506.7974,-897.9975,-0.4914938,85.88466,0.2847314
110000,11/8/2023 17:36,4.465716,232.7475,1039.384,516.1914,-902.1451,-0.496632,85.72461,2.269045
110000,11/8/2023 17:36,4.449745,232.6872,1035.399,510.8184,-900.6192,-0.4933543,85.46749,2.250217
110000,11/8/2023 17:36,4.480712,232.6921,1042.626,519.6391,-903.9055,-0.4983943,85.98911,2.226376
110000,11/8/2023 17:36,4.436865,232.78,1032.813,505.2599,-900.7861,-0.4892074,85.14693,2.223807
110000,11/8/2023 17:36,4.456969,232.6454,1036.893,521.0167,-896.4869,-0.5024787,86.075,2.103619
110000,11/8/2023 17:37,4.490664,232.5251,1044.192,509.5765,-911.4104,-0.4880103,85.28586,2.079669
110000,11/8/2023 17:37,4.349937,232.6257,1011.907,507.6458,-875.3582,-0.5016723,85.64258,2.040443
110000,11/8/2023 17:37,4.475784,232.6093,1041.109,515.7379,-904.3907,-0.4953735,85.48618,1.951788
110000,11/8/2023 17:37,4.423609,232.823,1029.918,514.4214,-892.245,-0.4994782,85.33488,2.058564
110000,11/8/2023 17:37,4.474725,232.6514,1041.051,509.4309,-907.8917,-0.4893429,86.05051,2.288023
110000,11/8/2023 17:37,4.546157,232.5346,1057.139,531.7536,-913.6631,-0.5030122,85.17874,2.157318
110000,11/8/2023 17:37,4.432366,232.5436,1030.718,503.4394,-899.4049,-0.4884355,85.91686,2.203284
110000,11/8/2023 17:37,4.436359,232.5823,1031.819,506.2081,-899.1123,-0.4905979,85.33319,2.332658
110000,11/8/2023 17:37,4.434841,232.6063,1031.572,515.5675,-893.4935,-0.4997883,85.3418,1.867872
110000,11/8/2023 17:37,4.3687,232.5074,1015.755,509.0497,-878.9917,-0.5011541,86.03225,2.232541
110000,11/8/2023 17:37,4.477873,232.7166,1042.075,508.9977,-909.3086,-0.4884462,85.21403,1.485134
110000,11/8/2023 17:37,4.519889,232.7923,1052.195,528.1889,-910.0175,-0.5019875,85.41054,1.440208
110000,11/8/2023 17:37,4.401739,232.6823,1024.207,513.8085,-886.0023,0.4831216,86.13261,1.333391
110000,11/8/2023 17:37,4.516218,232.6493,1050.695,521.027,-912.4094,-0.4958879,85.57866,2.210647
110000,11/8/2023 17:37,4.549254,232.4079,1057.283,525.4177,-917.4872,-0.4969511,85.57508,1.581648
110000,11/8/2023 17:37,4.385734,232.4215,1019.339,499.0811,-888.8025,-0.4896125,86.04073,1.741751
110000,11/8/2023 17:37,4.423158,232.5013,1028.39,500.3484,-898.4639,-0.4865357,86.20055,1.412547
110000,11/8/2023 17:37,4.669814,232.4227,1085.371,534.0445,-944.8949,-0.4920388,85.24178,1.559184
110000,11/8/2023 17:37,4.465996,232.6276,1038.914,521.5464,-898.5164,-0.5020112,85.26107,1.686146
110000,11/8/2023 17:37,4.407428,232.5943,1025.143,514.5714,-886.6418,-0.501951,85.489,1.461064
110000,11/8/2023 17:37,4.498569,232.659,1046.633,524.6981,-905.6113,-0.5013202,85.38049,0.5503379
110000,11/8/2023 17:37,4.526532,232.4658,1052.264,525.1865,-911.8325,-0.4991015,85.85719,0.6777979
110000,11/8/2023 17:37,4.551393,232.5044,1058.219,520.1022,-921.5862,-0.4914883,86.05401,0.6964595
110000,11/8/2023 17:37,4.461219,232.301,1028.565,506.289,-904.0772,0.4959009,85.59154,1.145319
110000,11/8/2023 17:37,4.56015,232.3803,1059.689,520.5386,-923.0278,-0.4912183,85.71713,1.175421
110000,11/8/2023 17:37,4.387752,232.4018,1019.722,500.1445,-888.6437,-0.4904716,85.98077,0.8934342
110000,11/8/2023 17:37,4.441022,232.424,1032.2,504.1443,-900.7081,-0.4884173,86.07423,0.9387361
110000,11/8/2023 17:37,4.536162,232.2679,1053.605,526.829,-912.4335,-0.5000252,85.3653,1.074789
110000,11/8/2023 17:37,4.457248,232.3835,1035.791,509.7048,-901.7003,-0.4920925,85.81544,1.994166
110000,11/8/2023 17:37,4.514368,232.2925,1048.654,516.3361,-912.728,-0.4923798,86.03682,1.917799
110000,11/8/2023 17:37,4.48227,232.42,1041.769,508.654,-909.15,-0.4882599,85.85677,1.916214
110000,11/8/2023 17:37,4.528625,232.4913,1052.866,516.6262,-917.4005,-0.4906857,85.86975,1.351443
110000,11/8/2023 17:37,4.453555,232.6121,1035.951,508.2977,-902.6777,0.4881065,85.79977,1.161299
110000,11/8/2023 17:37,4.54248,232.3848,1055.603,515.4984,-921.1727,-0.4883449,86.0388,1.356646
110000,11/8/2023 17:37,4.45901,232.3549,1036.073,516.2399,-898.3002,-0.4982661,85.42274,1.538179
110000,11/8/2023 17:37,4.505438,232.4161,1047.136,516.6092,-910.8287,-0.4933544,85.70762,1.494271
110000,11/8/2023 17:37,4.40641,232.2954,1023.589,511.6803,-886.52,-0.4998884,85.44434,1.317821
110000,11/8/2023 17:37,4.466638,232.3573,1037.856,511.8065,-902.8835,-0.4931384,85.79466,1.301771
110000,11/8/2023 17:37,4.492162,232.2159,1043.151,521.1772,-903.6256,-0.499618,85.2308,1.666891
110000,11/8/2023 17:37,4.328732,232.3404,1005.739,505.1865,-869.6542,-0.5023035,85.25631,1.665789
110000,11/8/2023 17:37,4.388633,232.2138,1019.101,512.5158,-880.8489,-0.5029097,85.34216,1.312274
110000,11/8/2023 17:37,4.475255,232.1824,1039.075,520.0697,-899.5582,-0.5005121,85.2427,1.377108
110000,11/8/2023 17:37,4.398706,232.1385,1021.109,511.4609,-883.7828,-0.5008875,85.3802,1.52931
110000,11/8/2023 17:37,4.4454,232.1671,1032.076,518.4883,-892.3845,-0.5023743,85.21759,1.567785
110000,11/8/2023 17:37,4.497766,232.2328,1044.529,520.6981,-905.4911,-0.4985003,85.42374,1.603273
110000,11/8/2023 17:37,4.38579,232.2128,1018.437,499.9049,-887.3038,-0.4908552,85.97175,1.516243
110000,11/8/2023 17:37,4.452435,232.3081,1034.337,518.256,-895.1328,-0.5010517,85.25974,1.604245
110000,11/8/2023 17:37,4.397375,232.1704,1020.94,505.5903,-886.9596,-0.4952203,85.70111,1.552413
110000,11/8/2023 17:37,4.488747,232.2237,1042.394,514.0493,-906.8286,-0.4931431,85.76298,1.601842
110000,11/8/2023 17:37,4.480017,232.1691,1040.121,520.6609,-900.4247,-0.5005771,85.79365,1.373619
110000,11/8/2023 17:37,4.490941,232.1216,1042.444,513.2214,-907.3555,-0.4923249,85.46941,1.539567
110000,11/8/2023 17:37,4.479933,232.0986,1039.786,518.7268,-901.1536,0.4989911,85.2327,1.732113
110000,11/8/2023 17:37,4.42282,232.0935,1026.508,508.1138,-891.9299,-0.4949926,85.62608,1.691768
110000,11/8/2023 17:37,4.492496,232.0256,1042.374,509.1306,-909.5767,-0.4884337,86.02397,1.741697
110000,11/8/2023 17:37,4.371724,231.971,1014.113,498.5656,-883.0956,-0.4916272,85.88756,1.720493
110000,11/8/2023 17:37,4.409918,231.9929,1023.069,507.8763,-888.1063,-0.496424,85.61127,1.561301
110000,11/8/2023 17:37,4.483717,232.0211,1040.317,511.0959,-906.113,-0.4912885,85.86481,1.558036
110000,11/8/2023 17:37,4.445765,232.1225,1031.962,501.8085,-901.7395,-0.4862663,86.14133,1.543138
110000,11/8/2023 17:37,4.494993,232.0786,1043.191,512.8323,-908.4334,-0.4915995,85.35376,1.514845
110000,11/8/2023 17:38,4.408079,232.0396,1022.849,512.3708,-885.2662,-0.5009251,86.13596,1.778906
110000,11/8/2023 17:38,4.36693,232.0083,1013.164,508.8018,-876.1406,-0.5021909,85.28558,1.768876
110000,11/8/2023 17:38,4.428173,231.9945,1027.312,513.5466,-889.7412,-0.4998936,85.39249,1.446137
110000,11/8/2023 17:38,4.491524,231.9122,1041.639,521.9079,-901.4569,-0.5010448,85.28186,1.036455
110000,11/8/2023 17:38,4.451622,231.8707,1032.201,502.1063,-901.8469,-0.4864424,86.21986,1.293413
110000,11/8/2023 17:38,4.470963,231.8777,1036.717,516.9609,-898.6284,-0.498652,85.44473,1.196571
110000,11/8/2023 17:38,4.439899,231.9056,1029.637,506.6666,-896.3494,-0.4920826,85.89937,0.9900578
110000,11/8/2023 17:38,4.441836,231.9706,1030.375,515.6166,-892.0834,-0.5004163,85.09256,1.120401
110000,11/8/2023 17:38,4.441948,232.036,1030.692,519.6995,-890.0778,-0.5042238,85.10033,1.761726
110000,11/8/2023 17:38,4.462644,231.948,1035.101,520.8267,-894.5246,-0.5031649,85.28889,2.073215
110000,11/8/2023 17:38,4.50001,232.0334,1044.153,522.2802,-904.1453,-0.5001951,85.34934,2.113909
110000,11/8/2023 17:38,4.586867,231.7924,1063.201,519.3578,-927.7197,-0.4884851,86.08552,1.217312
110000,11/8/2023 17:38,4.478291,231.9507,1038.743,511.7524,-903.9334,-0.4926653,85.77788,1.021828
110000,11/8/2023 17:38,4.464292,231.9497,1035.491,513.3303,-899.2964,-0.495736,85.61685,0.754384
110000,11/8/2023 17:38,4.431297,231.9503,1027.841,513.8482,-890.1781,-0.4999297,85.45219,0.7763253
110000,11/8/2023 17:38,4.504165,231.76,1043.885,508.4088,-911.7111,-0.4870351,86.15714,1.458516
110000,11/8/2023 17:38,4.408108,231.8348,1021.953,502.1692,-890.0641,-0.4913819,85.35912,1.325934
110000,11/8/2023 17:38,4.448344,231.6995,1030.679,515.785,-892.3369,-0.5004323,85.49154,1.996585
110000,11/8/2023 17:38,4.41393,231.7319,1022.849,510.2553,-886.4868,-0.4988571,86.4317,2.071499
110000,11/8/2023 17:38,4.412207,231.9404,1023.369,494.0003,-896.2411,-0.4827195,85.69004,1.373487
110000,11/8/2023 17:38,4.483744,231.967,1040.081,513.9328,-904.2349,-0.4941279,85.39266,1.265164
110000,11/8/2023 17:38,4.570555,231.7889,1059.404,529.409,-917.6401,-0.4997233,85.31129,0.9479207
110000,11/8/2023 17:38,4.408108,231.9162,1022.312,512.1159,-884.7927,-0.5009392,85.39884,1.554733
110000,11/8/2023 17:38,4.493633,231.8909,1042.033,518.5997,-903.8179,-0.4976808,85.62804,1.565364
110000,11/8/2023 17:38,4.393715,231.8756,1018.795,509.7866,-882.078,-0.5003817,86.14529,1.075997
110000,11/8/2023 17:38,4.457248,231.815,1033.257,503.017,-902.5486,-0.4868267,85.85656,1.938875
110000,11/8/2023 17:38,4.479377,231.7085,1037.909,511.1163,-903.3361,-0.4924479,85.5807,1.4899
110000,11/8/2023 17:38,4.475283,231.797,1037.357,514.5831,-900.7299,-0.4960519,85.23671,1.244408
110000,11/8/2023 17:38,4.507099,231.619,1043.93,524.0394,-902.8687,-0.5019873,85.33861,1.654267
110000,11/8/2023 17:38,4.403806,231.561,1019.75,511.3394,-882.2817,-0.5014363,85.34108,1.678428
110000,11/8/2023 17:38,4.529093,231.6725,1049.266,513.8264,-914.8451,-0.4897008,85.97942,1.624417
110000,11/8/2023 17:38,4.393886,231.672,1017.94,509.7927,-881.0866,-0.5008081,85.35705,1.614321
110000,11/8/2023 17:38,4.448624,231.7179,1030.826,499.4117,-901.7704,-0.4844773,86.32613,1.636191
110000,11/8/2023 17:38,4.443773,231.7128,1029.679,510.41,-894.2711,-0.4956981,85.58467,1.76215
110000,11/8/2023 17:38,4.47609,231.6413,1036.848,515.3035,-899.7306,-0.4969906,85.55944,1.424318
110000,11/8/2023 17:38,4.371382,231.571,1012.285,504.1603,-877.8063,-0.4980417,85.94641,1.39626
110000,11/8/2023 17:38,4.462839,231.5821,1033.514,506.5989,-900.8375,-0.4901714,85.96864,1.658729
110000,11/8/2023 17:38,4.467084,231.7088,1035.063,507.0826,-902.3423,-0.4899053,85.69386,1.821688
110000,11/8/2023 17:38,4.461107,231.6832,1033.563,510.3745,-898.761,-0.4938008,85.45422,1.634134
110000,11/8/2023 17:38,4.551748,231.509,1053.771,524.0299,-914.235,-0.4972902,84.99413,1.633214
110000,11/8/2023 17:38,4.50098,231.3886,1041.475,526.6191,-898.5228,-0.5056472,85.36242,1.559714
110000,11/8/2023 17:38,4.545416,231.5235,1052.371,519.5892,-915.1562,-0.4937322,85.6559,1.497139
110000,11/8/2023 17:38,4.464404,231.5191,1033.594,504.8392,-901.9174,-0.4884306,86.04747,1.328781
110000,11/8/2023 17:38,4.540943,231.4079,1050.81,511.6177,-917.8503,-0.4868793,86.33931,1.491246
110000,11/8/2023 17:38,4.471687,231.337,1034.467,500.8548,-905.133,-0.4841671,85.55296,1.493906
110000,11/8/2023 17:38,4.444362,231.4254,1028.538,511.6788,-892.2308,-0.4974815,85.32735,1.595545
110000,11/8/2023 17:38,4.578106,231.5252,1059.947,529.5913,-918.1616,-0.4996394,86.53758,1.477698
110000,11/8/2023 17:38,4.522977,231.5256,1047.185,504.088,-917.873,-0.4813745,85.68188,1.417
110000,11/8/2023 17:38,4.360158,231.4375,1009.104,500.1422,-876.441,-0.4956299,86.1585,1.633533
110000,11/8/2023 17:38,4.501313,231.5106,1042.101,507.0582,-910.4215,-0.4865728,85.53173,1.537734
110000,11/8/2023 17:38,4.416105,231.3864,1021.827,509.3641,-885.8206,-0.4984839,86.04022,1.568895
110000,11/8/2023 17:38,4.387894,231.4598,1015.621,497.5031,-885.4244,-0.4898511,85.56505,1.501244
110000,11/8/2023 17:38,4.40508,231.3999,1019.335,495.7044,-890.6855,-0.4863018,85.5757,1.576576
110000,11/8/2023 17:38,4.491107,231.4118,1039.295,515.4399,-902.4725,-0.4959513,85.781,1.617693
110000,11/8/2023 17:38,4.432169,231.2744,1025.047,505.1895,-891.911,-0.4928451,86.18056,1.560865
110000,11/8/2023 17:38,4.441836,231.3717,1027.715,500.4025,-897.6615,-0.4869077,85.50838,1.66168
110000,11/8/2023 17:38,4.493855,231.4184,1039.961,517.2129,-902.2248,-0.4973388,85.59526,1.56789
110000,11/8/2023 17:39,4.367729,231.3359,1010.413,502.8669,-876.3895,-0.4976847,85.46873,1.591522
110000,11/8/2023 17:39,4.499567,231.3188,1040.834,517.9387,-902.8156,-0.4976187,85.12421,1.383194
110000,11/8/2023 17:39,4.43754,231.2744,1026.289,516.6064,-886.7849,-0.5033731,85.50404,1.460373
110000,11/8/2023 17:39,4.451902,231.256,1029.529,513.258,-892.4666,-0.4985366,85.28588,1.673533
110000,11/8/2023 17:39,4.293127,231.2191,992.653,498.8035,-858.2279,0.494798,85.42237,1.438315
110000,11/8/2023 17:39,4.450194,231.1358,1028.599,513.4281,-891.2953,-0.4991529,85.60979,1.540663
110000,11/8/2023 17:39,4.515141,231.1819,1043.819,518.3522,-906.0181,-0.4965921,86.04636,1.656549
110000,11/8/2023 17:39,4.365474,231.2013,1009.303,493.2353,-880.5747,-0.4886889,86.08363,1.587461
110000,11/8/2023 17:39,4.518095,231.2914,1044.996,510.1372,-912.0183,-0.4881712,85.43157,1.583578
110000,11/8/2023 17:39,4.458143,231.2805,1031.082,513.164,-894.3112,-0.4976947,85.52341,1.479059
110000,11/8/2023 17:39,4.461834,231.1084,1031.167,513.7242,-894.0881,-0.4981968,86.0239,1.630527
110000,11/8/2023 17:39,4.423496,231.2246,1022.821,501.0876,-891.6696,-0.4899073,86.18661,1.584317
110000,11/8/2023 17:39,4.543989,231.306,1051.052,511.3076,-918.2999,-0.4864722,85.63232,1.703373
110000,11/8/2023 17:39,4.471464,231.2445,1034.001,511.2814,-898.7491,-0.4944688,85.35612,1.598258
110000,11/8/2023 17:39,4.417206,231.0885,1020.766,510.5175,-883.9314,0.4969064,85.25602,1.590908
110000,11/8/2023 17:39,4.504525,231.1609,1041.27,521.1598,-901.4628,-0.5005041,85.45747,1.440913
110000,11/8/2023 17:39,4.535173,231.1743,1048.415,522.4514,-908.9661,-0.4983248,85.44518,1.406727
110000,11/8/2023 17:39,4.420141,231.1607,1021.763,509.825,-885.4817,-0.4989661,85.69295,1.605305
110000,11/8/2023 17:39,4.400804,231.2467,1017.671,503.2604,-884.5248,-0.4945215,85.86369,1.701563
110000,11/8/2023 17:39,4.502531,231.1821,1040.905,511.5538,-906.5291,-0.4914512,85.81393,1.722888
110000,11/8/2023 17:39,4.402079,231.1599,1017.584,501.3139,-885.5291,-0.4926511,85.33542,1.658673
110000,11/8/2023 17:39,4.389059,231.3113,1015.239,508.029,-878.9861,-0.5004034,85.59468,1.345627
110000,11/8/2023 17:39,4.407259,231.2867,1019.34,505.3236,-885.27,-0.4957358,85.81989,1.537895
110000,11/8/2023 17:39,4.494133,231.2206,1039.136,511.7085,-904.4104,-0.4924365,85.31243,1.613258
110000,11/8/2023 17:39,4.515997,231.1819,1044.017,522.2263,-904.0194,-0.5002087,86.55452,1.591194
110000,11/8/2023 17:39,4.347815,231.1685,1005.078,502.7168,-870.3201,-0.5001771,85.46745,1.612154
110000,11/8/2023 17:39,4.476453,231.1496,1034.73,515.1076,-897.4021,-0.4978183,85.62604,1.468983
110000,11/8/2023 17:39,4.442707,231.146,1026.914,509.3073,-891.7167,-0.495959,85.99263,1.598296
110000,11/8/2023 17:39,4.457416,231.1268,1030.228,502.9664,-899.108,-0.4882087,85.95499,1.542603
110000,11/8/2023 17:39,4.392381,231.0791,1014.988,499.6925,-883.4631,-0.492314,85.25317,1.715224
110000,11/8/2023 17:39,4.390791,231.0942,1014.686,510.0787,-877.1591,-0.5026959,85.35159,1.467911
110000,11/8/2023 17:39,4.465186,231.1594,1032.17,515.7242,-894.0931,-0.4996507,86.10697,1.484497
110000,11/8/2023 17:39,4.415314,231.1758,1020.714,498.0158,-890.9752,-0.4879094,86.06996,1.437377
110000,11/8/2023 17:39,4.447027,231.2031,1028.166,502.3538,-897.088,-0.4885919,86.0687,1.615046
110000,11/8/2023 17:39,4.421946,231.183,1022.279,499.7942,-891.7732,0.4901522,85.7252,1.531562
110000,11/8/2023 17:39,4.45235,231.1149,1029.005,507.9191,-894.9125,-0.4936024,85.78097,1.510702
110000,11/8/2023 17:39,4.441781,231.1893,1026.892,498.6926,-897.671,-0.4856329,86.26394,1.562097
110000,11/8/2023 17:39,4.456773,231.1158,1030.03,499.6671,-900.7194,-0.4850994,85.80286,1.601066
110000,11/8/2023 17:39,4.444138,231.2501,1027.707,506.7028,-894.1111,-0.4930419,85.55044,1.604084
110000,11/8/2023 17:39,4.433885,231.206,1025.141,509.4115,-889.6141,-0.4969186,85.52983,1.577421
110000,11/8/2023 17:39,4.42623,231.1083,1022.939,508.0448,-887.8592,-0.4966523,85.54087,1.610055
110000,11/8/2023 17:39,4.445568,231.2115,1027.867,510.7867,-891.968,-0.4969387,85.40369,1.459328
110000,11/8/2023 17:39,4.364416,231.2119,1009.105,504.7047,-873.8229,-0.5001507,85.51176,1.56061
110000,11/8/2023 17:39,4.448372,231.2262,1028.58,512.2057,-891.9766,-0.4979737,85.12045,1.540573
110000,11/8/2023 17:39,4.43096,231.1955,1024.418,516.9739,-884.4038,-0.5046514,85.63183,1.496105
110000,11/8/2023 17:39,4.45067,231.1851,1028.929,510.4556,-893.3807,0.4928873,85.5867,1.549702
110000,11/8/2023 17:39,4.378535,231.2458,1012.518,488.1301,-887.0856,-0.4820955,86.50497,1.429702
110000,11/8/2023 17:39,4.494105,231.2744,1039.372,508.997,-906.2094,-0.4897161,85.93951,1.622459
110000,11/8/2023 17:39,4.361073,231.2989,1008.711,499.381,-876.4227,-0.4950684,85.36462,1.367638
110000,11/8/2023 17:39,4.500925,231.2345,1040.769,520.0803,-901.5082,-0.4997077,85.67979,1.53528
110000,11/8/2023 17:39,4.417178,231.1886,1021.201,508.806,-885.4196,-0.4982428,85.53125,1.600429
110000,11/8/2023 17:39,4.434588,231.1678,1025.134,510.933,-888.7334,-0.4984061,85.9618,1.595414
110000,11/8/2023 17:39,4.543358,231.2374,1050.594,515.1279,-915.6375,-0.4903204,86.21538,1.570748
110000,11/8/2023 17:39,4.416021,231.1868,1020.926,496.3651,-892.1383,-0.4861913,85.99256,1.569109
110000,11/8/2023 17:39,4.477984,231.2016,1035.317,506.6477,-902.8784,-0.4893648,85.79206,1.534149
110000,11/8/2023 17:39,4.549803,231.2167,1051.99,517.8846,-915.6851,0.4913289,85.64608,1.473162
110000,11/8/2023 17:39,4.483884,231.1455,1036.429,511.0419,-901.6774,-0.4930793,85.76333,1.610215
110000,11/8/2023 17:39,4.392949,231.2452,1015.848,509.2135,-879.0048,-0.5012692,85.29055,1.566657
110000,11/8/2023 17:39,4.416218,231.1195,1020.674,513.9354,-881.8427,-0.5035253,85.19226,1.57857
110000,11/8/2023 17:39,4.407259,231.1663,1018.81,503.0494,-885.9541,-0.4937618,86.39239,1.571563
110000,11/8/2023 17:40,4.415682,231.2477,1021.116,494.7595,-893.2477,-0.4845281,85.79203,1.698598
110000,11/8/2023 17:40,4.442566,231.2377,1027.289,506.6248,-893.6743,-0.4931669,85.36818,1.553721
110000,11/8/2023 17:40,4.346094,231.0512,1004.17,503.1467,-869.0228,-0.5010573,86.11907,1.564445
110000,11/8/2023 17:40,4.60239,231.0706,1063.477,516.9124,-929.4,-0.4860589,85.44672,1.550701
110000,11/8/2023 17:40,4.469038,231.0369,1032.513,515.4465,-894.6492,-0.4992157,85.31702,1.479625
110000,11/8/2023 17:40,4.41393,231.0309,1019.754,512.3866,-881.6797,-0.5024608,85.19876,1.435756
110000,11/8/2023 17:40,4.526146,231.0158,1045.611,523.137,-905.3345,-0.5003169,85.29523,1.411728
110000,11/8/2023 17:40,4.479377,231.1622,1035.462,508.1385,-902.2071,-0.4907358,85.95159,1.59442
110000,11/8/2023 17:40,4.389883,231.0983,1014.495,502.6309,-881.2273,-0.4954495,85.66628,1.101499
110000,11/8/2023 17:40,4.407909,231.1848,1019.042,508.5625,-883.0687,-0.4990595,85.41727,1.29725
110000,11/8/2023 17:40,4.311357,231.1498,996.5694,493.6686,-865.7031,-0.4953681,85.38943,1.946142
110000,11/8/2023 17:40,4.429497,231.0203,1023.304,511.1062,-886.522,-0.4994667,85.96115,1.627821
110000,11/8/2023 17:40,4.401569,230.8505,1016.104,498.7513,-885.277,-0.4908465,85.35941,1.477953
110000,11/8/2023 17:40,4.43945,230.8722,1024.946,512.6319,-887.5371,0.491672,85.63639,1.628239
110000,11/8/2023 17:40,4.455401,231.2057,1030.114,516.7697,-891.114,-0.5016625,85.24512,0.8834177
