,status,time,I_R,V_RN,VA_R,W_R,Var_R,PF_R,I_R_THD,V_RN_THD
763233,110110000,2023-12-10 09:33:48.170,2.931437,233.762,685.2587,353.6715,586.9377,0.5161138,53.54163,2.04656
763234,110110000,2023-12-10 09:33:48.807,3.006259,233.556,702.1299,365.7422,599.3489,0.5209038,51.10348,1.154383
763235,110110000,2023-12-10 09:33:49.261,3.006259,233.556,702.1299,365.7422,599.3489,0.5209038,51.10348,1.154383
763236,110110000,2023-12-10 09:33:49.859,3.43766,233.5663,802.9214,396.5549,698.1597,0.4938901,75.29728,1.619369
763248,110110000,2023-12-10 09:33:56.736,2.770509,233.6784,647.4081,313.3356,566.5316,0.4839847,53.57684,1.0847
763249,110110000,2023-12-10 09:33:57.274,2.770509,233.6784,647.4081,313.3356,566.5316,0.4839847,53.57684,1.0847
763250,110110000,2023-12-10 09:33:57.993,3.308057,233.7406,773.227,370.1396,678.879,0.4786946,53.51189,1.731876
763251,110110000,2023-12-10 09:33:58.362,2.903873,233.673,678.5568,348.5421,582.2008,0.513652,53.51189,1.731876
763252,110110000,2023-12-10 09:33:59.119,2.903873,233.673,678.5568,348.5421,582.2008,0.513652,56.60958,1.544883
763253,110110000,2023-12-10 09:33:59.462,2.576056,233.8578,602.4306,314.8127,513.6298,0.522571,51.69639,1.21995
763254,110110000,2023-12-10 09:34:00.151,2.576056,233.8578,602.4306,314.8127,513.6298,0.522571,51.69639,1.21995
763255,110110000,2023-12-10 09:34:00.927,3.35947,233.6045,784.7872,383.6181,684.6372,0.488818,52.96969,1.981667
763256,110110000,2023-12-10 09:34:01.358,3.137617,233.7296,733.3539,359.6486,639.1094,0.4904161,54.6575,1.470715
763257,110110000,2023-12-10 09:34:01.981,3.137617,233.7296,733.3539,359.6486,639.1094,0.4904161,54.6575,1.470715
763258,110110000,2023-12-10 09:34:02.339,3.054049,233.7509,713.8869,350.2641,622.0527,0.4906436,55.59933,2.014086
763259,110110000,2023-12-10 09:34:02.945,3.054049,233.7509,713.8869,350.2641,622.0527,0.4906436,55.59933,2.014086
763260,110110000,2023-12-10 09:34:03.826,2.658858,233.7008,621.3773,322.0414,531.4122,0.5182704,52.90672,1.811589
763261,110110000,2023-12-10 09:34:04.451,2.714486,233.8446,634.7679,326.855,544.1472,0.5149204,52.90672,1.811589
763262,110110000,2023-12-10 09:34:04.963,3.074223,233.6826,718.3925,364.2153,619.2213,0.5069865,54.90758,1.005436
763263,110110000,2023-12-10 09:34:05.413,3.074223,233.6826,718.3925,364.2153,619.2213,0.5069865,54.90758,1.005436
763264,110110000,2023-12-10 09:34:06.276,2.937137,233.6649,686.3058,341.0352,595.5759,0.4969143,76.10323,1.150927
763272,110110000,2023-12-10 09:34:12.440,3.046636,233.7584,712.1769,348.6937,620.9739,0.4896167,52.72995,1.355662
763273,110110000,2023-12-10 09:34:13.058,3.046636,233.7584,712.1769,348.6937,620.9739,0.4896167,53.86899,0.8154664
763274,110110000,2023-12-10 09:34:13.398,3.087688,233.631,721.3796,367.3374,620.8477,0.5092151,53.86899,0.8154664
763275,110110000,2023-12-10 09:34:14.017,3.087688,233.631,721.3796,367.3374,620.8477,0.5092151,54.51165,1.332769
763276,110110000,2023-12-10 09:34:14.357,2.999869,233.7669,701.2701,355.0073,604.7723,0.5062348,54.51165,1.332769
763277,110110000,2023-12-10 09:34:14.977,2.999869,233.7669,701.2701,355.0073,604.7723,0.5062348,52.16376,1.033469
763278,110110000,2023-12-10 09:34:15.487,3.258984,233.6192,761.3611,385.9594,656.282,0.5069335,52.16376,1.033469
763279,110110000,2023-12-10 09:34:16.169,3.258984,233.6192,761.3611,385.9594,656.282,0.5069335,51.85951,0.9536447
763280,110110000,2023-12-10 09:34:16.824,3.365055,233.5791,786.0065,401.8259,675.531,0.5112246,52.67902,1.486659
763281,110110000,2023-12-10 09:34:17.485,3.270157,233.656,764.0919,382.8248,661.2727,0.5010193,53.77559,1.543659
763282,110110000,2023-12-10 09:34:18.440,3.270157,233.656,764.0919,382.8248,661.2727,0.5010193,52.30481,1.135353
763283,110110000,2023-12-10 09:34:19.200,2.827888,233.5799,660.5378,349.8563,560.2773,0.5296537,52.30481,1.135353
763284,110110000,2023-12-10 09:34:20.009,3.276859,233.5697,765.3751,380.7419,663.9538,0.4974579,52.04813,1.597437
763285,110110000,2023-12-10 09:34:20.347,3.099292,233.5581,723.8648,371.2195,621.4309,0.5128298,50.98869,1.920197
763286,110110000,2023-12-10 09:34:21.123,3.099292,233.5581,723.8648,371.2195,621.4309,0.5128298,50.98869,1.920197
763287,110110000,2023-12-10 09:34:21.773,3.509461,233.6329,819.9256,410.8918,709.5392,0.501133,74.92952,1.746658
763299,110110000,2023-12-10 09:34:28.867,1.835855,233.7085,429.0548,258.672,342.311,0.602888,52.60413,1.663142
763300,110110000,2023-12-10 09:34:29.431,3.534441,233.5446,825.4495,388.8227,728.1371,0.4710436,53.16467,1.559974
763301,110110000,2023-12-10 09:34:29.982,3.534441,233.5446,825.4495,388.8227,728.1371,0.4710436,52.16118,1.261819
763302,110110000,2023-12-10 09:34:30.475,3.035417,233.6022,709.0802,352.99,614.9738,0.4978139,52.16118,1.261819
763303,110110000,2023-12-10 09:34:31.236,3.289507,233.686,768.7118,368.0298,674.8866,0.4787617,52.81584,1.543596
763304,110110000,2023-12-10 09:34:31.690,3.045865,233.6358,711.6232,355.3021,616.5777,0.4992839,54.07623,1.202635
763305,110110000,2023-12-10 09:34:32.390,3.045865,233.6358,711.6232,355.3021,616.5777,0.4992839,54.07623,1.202635
763306,110110000,2023-12-10 09:34:32.857,2.999335,233.5537,700.5057,347.2609,608.3733,0.4957289,54.76035,1.07658
763307,110110000,2023-12-10 09:34:33.307,2.999335,233.5537,700.5057,347.2609,608.3733,0.4957289,54.76035,1.07658
763308,110110000,2023-12-10 09:34:33.815,2.767741,233.6996,646.8201,329.0709,556.856,0.5087518,54.29972,1.631189
763309,110110000,2023-12-10 09:34:34.267,2.767741,233.6996,646.8201,329.0709,556.856,0.5087518,54.29972,1.631189
763310,110110000,2023-12-10 09:34:34.931,2.9207,233.4697,681.8949,338.2266,592.1008,0.4960099,53.35405,1.155305
763311,110110000,2023-12-10 09:34:35.271,3.167876,233.5456,739.8434,360.6508,645.9871,0.4874691,53.35405,1.155305
763312,110110000,2023-12-10 09:34:36.184,3.167876,233.5456,739.8434,360.6508,645.9871,0.4874691,53.21634,1.793369
763313,110110000,2023-12-10 09:34:37.125,3.047795,233.527,711.7423,350.208,619.6221,0.4920433,56.83381,0.6453592
763314,110110000,2023-12-10 09:34:37.797,2.613758,233.5521,610.4485,319.0313,520.4484,0.5226179,75.73692,1.562795
763324,110110000,2023-12-10 09:34:45.407,1.775944,233.7558,415.1371,242.9885,336.5938,0.5853212,51.76345,1.703755
763325,110110000,2023-12-10 09:34:46.130,3.950584,233.3507,921.8717,442.022,808.9894,0.4794832,51.76345,1.703755
763326,110110000,2023-12-10 09:34:46.937,3.081979,233.5274,719.7267,375.8276,613.8079,0.522181,51.43027,1.290248
763327,110110000,2023-12-10 09:34:47.411,3.262153,233.5364,761.8315,383.3402,658.3596,0.5031825,51.43027,1.290248
763328,110110000,2023-12-10 09:34:48.063,3.224356,233.5708,753.1155,389.7847,644.3997,0.517563,52.52729,1.282732
763329,110110000,2023-12-10 09:34:48.497,3.153348,233.3312,735.7745,375.4488,632.7734,0.510277,52.52729,1.282732
763330,110110000,2023-12-10 09:34:49.199,3.153348,233.3312,735.7745,375.4488,632.7734,0.510277,51.94504,1.790808
763331,110110000,2023-12-10 09:34:49.669,3.182467,233.5509,743.2682,383.4477,636.7225,0.5158941,56.24172,1.536841
763332,110110000,2023-12-10 09:34:50.203,3.182467,233.5509,743.2682,383.4477,636.7225,0.5158941,56.24172,1.536841
763333,110110000,2023-12-10 09:34:50.924,2.44338,233.5422,570.6323,316.3463,474.9171,0.5543786,52.44473,1.508536
763334,110110000,2023-12-10 09:34:51.333,3.25381,233.4964,759.7529,382.4059,656.4984,0.5033294,52.44473,1.508536
763335,110110000,2023-12-10 09:34:52.077,3.25381,233.4964,759.7529,382.4059,656.4984,0.5033294,52.86137,1.500933
763336,110110000,2023-12-10 09:34:52.544,3.267696,233.6023,763.3415,383.5038,660.0115,0.5024013,53.02201,1.51958
763337,110110000,2023-12-10 09:34:53.037,3.267696,233.6023,763.3415,383.5038,660.0115,0.5024013,53.02201,1.51958
763338,110110000,2023-12-10 09:34:53.504,3.006549,233.3376,701.541,363.2697,600.1624,0.5178168,76.06136,1.901768
763339,110110000,2023-12-10 09:34:54.041,3.006549,233.3376,701.541,363.2697,600.1624,0.5178168,76.06136,1.901768
763351,110110000,2023-12-10 09:35:00.768,1.849882,233.6849,432.2894,243.7874,356.9899,0.5639449,50.4668,0.492699
763352,110110000,2023-12-10 09:35:01.221,1.849882,233.6849,432.2894,243.7874,356.9899,0.5639449,50.4668,0.492699
763353,110110000,2023-12-10 09:35:01.732,3.846108,233.3443,897.4676,411.9172,797.3533,0.4589773,52.95634,1.252029
763354,110110000,2023-12-10 09:35:02.225,3.846108,233.3443,897.4676,411.9172,797.3533,0.4893738,52.95634,1.252029
763355,110110000,2023-12-10 09:35:03.093,3.299747,233.4766,770.4139,374.1792,673.4445,0.4856859,53.12368,1.424201
763356,110110000,2023-12-10 09:35:03.531,3.013603,233.3966,703.3647,347.9127,611.2926,0.4946405,53.071,1.525337
763357,110110000,2023-12-10 09:35:04.097,3.013603,233.3966,703.3647,347.9127,611.2926,0.4946405,53.071,1.525337
763358,110110000,2023-12-10 09:35:04.899,3.019755,233.3621,704.6964,351.9078,610.5389,0.4993751,54.8484,1.268242
763359,110110000,2023-12-10 09:35:05.268,2.985408,233.5358,697.1998,346.5722,604.9589,0.4970917,53.31695,1.134295
763360,110110000,2023-12-10 09:35:06.095,2.985408,233.5358,697.1998,346.5722,604.9589,0.4970917,56.03683,1.287564
763361,110110000,2023-12-10 09:35:06.521,2.554177,233.6582,596.8044,315.3531,506.6833,0.5284028,56.03683,1.287564
763362,110110000,2023-12-10 09:35:07.061,2.554177,233.6582,596.8044,315.3531,506.6833,0.5284028,51.75709,1.078996
763363,110110000,2023-12-10 09:35:07.486,3.5173,233.5564,821.4879,391.5363,722.1785,0.4766185,51.75709,1.078996
763364,110110000,2023-12-10 09:35:08.022,3.5173,233.5564,821.4879,391.5363,722.1785,0.4766185,53.91849,1.462218
763365,110110000,2023-12-10 09:35:08.449,2.869993,233.6152,670.4741,337.3165,579.442,0.5031015,53.91849,1.462218
763366,110110000,2023-12-10 09:35:09.402,2.869993,233.6152,670.4741,337.3165,579.442,0.5031015,54.01612,1.286335
763367,110110000,2023-12-10 09:35:10.353,2.91288,233.6145,680.4908,345.3328,586.3557,0.5074761,75.32178,1.187916
763377,110110000,2023-12-10 09:35:16.640,2.146214,233.5465,501.2406,276.8418,417.8525,0.5523132,51.2414,1.514424
763378,110110000,2023-12-10 09:35:17.220,2.146214,233.5465,501.2406,276.8418,417.8525,0.5523132,51.2414,1.514424
763379,110110000,2023-12-10 09:35:17.755,3.624606,233.4098,846.0186,411.837,739.0112,0.4867943,53.24505,1.96231
763380,110110000,2023-12-10 09:35:18.139,3.624606,233.4098,846.0186,411.837,739.0112,0.4867943,53.24505,1.96231
763381,110110000,2023-12-10 09:35:18.562,3.083677,233.551,720.196,361.5309,622.8785,0.5019897,53.25363,1.722925
763382,110110000,2023-12-10 09:35:19.077,3.083677,233.551,720.196,361.5309,622.8785,0.5019897,53.25363,1.722925
763383,110110000,2023-12-10 09:35:19.525,3.13499,233.5132,732.0615,373.1931,629.7943,0.5097839,51.62698,1.518433
763384,110110000,2023-12-10 09:35:20.100,3.13499,233.5132,732.0615,373.1931,629.7943,0.5097839,51.62698,1.518433
763385,110110000,2023-12-10 09:35:20.856,3.266934,233.5139,762.8745,390.379,655.4248,0.5117211,52.71149,1.087161
763386,110110000,2023-12-10 09:35:21.532,3.275651,233.3987,764.5327,385.5421,660.2026,0.5042847,53.22698,1.622737
763387,110110000,2023-12-10 09:35:22.176,3.275651,233.3987,764.5327,385.5421,660.2026,0.5042847,53.22698,1.622737
763388,110110000,2023-12-10 09:35:22.787,3.115942,233.4292,727.3516,376.8368,622.1208,0.5180945,51.6112,1.538673
763389,110110000,2023-12-10 09:35:23.442,3.296493,233.2173,768.7994,387.5488,663.9717,0.5040962,52.19184,1.783648
763390,110110000,2023-12-10 09:35:23.912,3.296493,233.2173,768.7994,387.5488,663.9717,0.5040962,51.64385,1.002706
763391,110110000,2023-12-10 09:35:24.446,3.107433,233.5869,725.8558,371.7461,623.4352,0.5121487,51.64385,1.002706
763392,110110000,2023-12-10 09:35:25.025,3.253508,233.4227,759.4426,383.664,655.4045,0.5051915,53.37336,1.249561
763393,110110000,2023-12-10 09:35:25.365,3.110571,233.5134,726.36,372.9994,652.4664,0.5107652,53.37336,1.249561
763394,110110000,2023-12-10 09:35:25.832,3.110571,233.5134,726.36,370.9994,624.4664,0.5107652,75.32842,1.246039
763395,110110000,2023-12-10 09:35:26.368,3.110571,233.5134,726.36,370.9994,624.4664,0.5107652,75.32842,1.246039
763406,110110000,2023-12-10 09:35:32.913,2.306955,233.4474,538.5526,276.114,462.3851,0.5126964,52.31409,1.760782
763407,110110000,2023-12-10 09:35:33.497,2.306955,233.4474,538.5526,276.114,462.3851,0.5126964,52.31409,1.760782
763408,110110000,2023-12-10 09:35:34.203,3.200227,233.4675,747.1491,365.7722,651.4926,0.4895572,53.56735,0.909693
763409,110110000,2023-12-10 09:35:34.829,3.028965,233.3841,706.9121,351.6813,613.2251,0.4974894,52.76542,0.574487
763410,110110000,2023-12-10 09:35:35.453,3.028965,233.3841,706.9121,351.6813,613.2251,0.4974894,52.76542,0.574487
763411,110110000,2023-12-10 09:35:36.366,3.45335,233.3288,805.7662,383.0035,708.9199,0.4753284,54.94701,1.70989
763412,110110000,2023-12-10 09:35:37.215,2.776486,233.3337,647.8478,327.3599,559.0548,0.5053037,55.22068,1.80443
763413,110110000,2023-12-10 09:35:37.667,2.762065,233.3901,644.6385,332.1995,552.4512,0.5153267,54.20767,1.769629
763414,110110000,2023-12-10 09:35:38.308,2.762065,233.3901,644.6385,332.1995,552.4512,0.5153267,54.20767,1.769629
763415,110110000,2023-12-10 09:35:39.203,2.890057,233.3625,674.4308,346.2301,578.776,0.5133663,53.46228,1.787607
763416,110110000,2023-12-10 09:35:40.187,3.013035,233.416,703.2907,346.0527,612.2625,0.4920478,56.55439,1.826492
763417,110110000,2023-12-10 09:35:40.891,2.520044,233.34,588.027,310.5665,499.3237,0.52815,54.12389,1.122397
763418,110110000,2023-12-10 09:35:41.271,2.866742,233.2103,668.5538,340.3512,575.4348,0.5090858,75.22524,0.6612251
763419,110110000,2023-12-10 09:35:42.094,2.866742,233.2103,668.5538,340.3512,575.4348,0.5090858,75.90613,0.8180863
763431,110110000,2023-12-10 09:35:48.499,1.239776,233.5537,289.5543,171.8686,-233.0298,-0.5935625,50.98715,1.234087
763432,110110000,2023-12-10 09:35:49.131,1.239776,233.5537,289.5543,171.8686,-233.0298,-0.5935625,50.98715,1.234087
763433,110110000,2023-12-10 09:35:49.911,3.651356,233.2656,851.736,400.5764,751.6599,0.4703058,52.02748,1.831098
763434,110110000,2023-12-10 09:35:50.481,3.108541,233.3652,725.4253,366.8878,625.8077,0.5057554,52.02748,1.831098
763435,110110000,2023-12-10 09:35:51.225,3.325176,233.3477,775.9219,384.9273,673.7106,0.4960902,54.6763,0.3302822
763436,110110000,2023-12-10 09:35:51.824,3.105114,233.3043,724.4365,368.2944,623.8329,0.5083874,51.54625,1.549863
763437,110110000,2023-12-10 09:35:52.363,3.105114,233.3043,724.4365,368.2944,623.8329,0.5083874,51.54625,1.549863
763438,110110000,2023-12-10 09:35:52.800,3.420492,233.429,798.4418,401.0591,690.4064,0.5023022,52.66958,1.349862
763439,110110000,2023-12-10 09:35:53.282,3.420492,233.429,798.4418,401.0591,690.4064,0.5023022,52.66958,1.349862
763440,110110000,2023-12-10 09:35:53.598,2.955255,233.3707,689.6698,354.9915,591.2914,0.5147268,53.01164,0.4525272
763441,110110000,2023-12-10 09:35:54.246,2.955255,233.3707,689.6698,354.9915,591.2914,0.5147268,53.01164,0.4525272
763442,110110000,2023-12-10 09:35:54.712,3.051628,233.3679,712.152,368.8934,609.1619,0.5179981,52.51189,1.899114
763443,110110000,2023-12-10 09:35:55.249,3.051628,233.3679,712.152,368.8934,609.1619,0.5179981,52.51189,1.899114
763444,110110000,2023-12-10 09:35:56.045,3.108121,233.4223,725.5048,370.1098,623.9999,0.5101411,52.70635,1.242473
763445,110110000,2023-12-10 09:35:56.458,3.102543,233.4171,724.1864,375.5192,619.2183,0.5185394,50.92729,1.758002
763446,110110000,2023-12-10 09:35:57.080,3.102543,233.4171,724.1864,375.5192,619.2183,0.5185394,50.92729,1.758002
763447,110110000,2023-12-10 09:35:57.589,3.53106,233.4434,824.3026,406.6432,717.0189,0.4933179,75.68285,1.299611
763448,110110000,2023-12-10 09:35:58.084,3.53106,233.4434,824.3026,406.6432,717.0189,0.4933179,75.68285,1.299611
763458,110110000,2023-12-10 09:36:04.457,1.252339,233.6497,292.6086,172.6488,-236.246,0.5927622,51.26035,1.551985
763459,110110000,2023-12-10 09:36:05.192,1.245828,233.7384,291.1979,173.6001,-233.7931,-0.5961586,51.26035,1.551985
763460,110110000,2023-12-10 09:36:06.084,4.01569,233.2017,936.4656,412.8991,840.5249,0.4409122,54.41159,1.408289
763461,110110000,2023-12-10 09:36:06.742,2.830886,233.4273,660.8063,332.12,571.2803,0.5025982,53.77771,0.9083904
763462,110110000,2023-12-10 09:36:07.236,3.029635,233.3168,706.8646,349.0085,614.6956,0.4937416,54.63115,1.246308
763463,110110000,2023-12-10 09:36:08.074,3.029635,233.3168,706.8646,349.0085,614.6956,0.4937416,52.31314,1.755068
763464,110110000,2023-12-10 09:36:08.452,3.300358,233.439,770.4323,373.3053,673.9504,0.48454,52.31314,1.755068
763465,110110000,2023-12-10 09:36:08.958,3.300358,233.439,770.4323,373.3053,673.9504,0.48454,54.45283,1.708936
763466,110110000,2023-12-10 09:36:09.326,3.300358,233.439,770.4323,373.3053,673.9504,0.48454,54.45283,1.708936
763467,110110000,2023-12-10 09:36:09.918,2.977364,233.4261,694.9944,343.2396,604.321,0.4938739,53.81159,1.774587
763468,110110000,2023-12-10 09:36:10.339,2.977364,233.4261,694.9944,343.2396,604.321,0.4938739,53.81159,1.774587
763469,110110000,2023-12-10 09:36:10.975,3.031563,233.4842,707.8222,347.1928,616.822,0.4905085,54.64439,1.194895
763470,110110000,2023-12-10 09:36:11.372,2.796504,233.5231,653.0484,334.6003,560.8162,0.5123668,54.64439,1.194895
763471,110110000,2023-12-10 09:36:12.066,2.796504,233.5231,653.0484,334.6003,560.8162,0.5123668,51.79043,1.790625
763472,110110000,2023-12-10 09:36:12.676,3.4806,233.5058,812.7402,384.9108,715.8145,0.4735963,50.9692,1.315904
763473,110110000,2023-12-10 09:36:13.167,3.4806,233.5058,812.7402,384.9108,715.8145,0.4735963,50.9692,1.315904
763474,110110000,2023-12-10 09:36:14.009,3.826912,233.5294,893.6966,413.7441,792.155,0.4629581,75.32281,1.275332
763485,110110000,2023-12-10 09:36:20.427,1.283563,233.554,299.7812,178.499,-240.8461,-0.595431,75.94968,1.708554
763486,110110000,2023-12-10 09:36:21.178,1.283563,233.554,299.7812,178.499,-240.8461,-0.595431,52.96811,1.123267
763487,110110000,2023-12-10 09:36:21.680,3.748611,233.2054,874.1963,407.6072,773.3534,0.4662651,53.45337,1.417212
763488,110110000,2023-12-10 09:36:22.173,3.748611,233.2054,874.1963,407.6072,773.3534,0.4662651,53.45337,1.417212
763489,110110000,2023-12-10 09:36:22.792,2.963755,233.1735,691.0692,359.8586,589.9817,0.5207273,51.26198,1.481896
763490,110110000,2023-12-10 09:36:23.217,3.387279,233.3515,790.4265,391.9625,686.396,0.4958873,51.26198,1.481896
763491,110110000,2023-12-10 09:36:24.083,3.387279,233.3515,790.4265,391.9625,686.396,0.4958873,53.86852,1.887261
763492,110110000,2023-12-10 09:36:24.955,3.096575,233.4335,722.8444,369.4051,621.3243,0.5110437,54.03211,1.56777
763493,110110000,2023-12-10 09:36:25.506,2.789825,233.3876,651.1108,343.4451,553.1643,0.5274757,52.29996,1.734656
763494,110110000,2023-12-10 09:36:26.043,2.789825,233.3876,651.1108,343.4451,553.1643,0.5274757,53.87384,1.398268
763495,110110000,2023-12-10 09:36:26.467,3.211784,233.1882,748.9501,379.9104,645.4413,0.5072573,53.87384,1.398268
763496,110110000,2023-12-10 09:36:27.023,3.004046,233.4659,701.3422,363.2092,599.9666,0.5178773,53.28739,1.104807
763497,110110000,2023-12-10 09:36:27.474,3.004046,233.4659,701.3422,363.2092,599.9666,0.5063585,53.28739,1.104807
763498,110110000,2023-12-10 09:36:28.025,3.232781,233.3253,754.2897,379.1903,652.0488,0.5027118,51.17908,0.9292883
763499,110110000,2023-12-10 09:36:28.480,3.371637,233.3822,786.8799,394.6071,680.7827,0.5014833,51.17908,0.9292883
763500,110110000,2023-12-10 09:36:29.315,3.371637,233.3822,786.8799,394.6071,680.7827,0.5014833,51.94204,1.630188
763501,110110000,2023-12-10 09:36:29.899,3.229331,233.1135,752.8007,379.8571,649.9365,0.5045919,76.10708,1.041137
763511,110110000,2023-12-10 09:36:36.352,1.398881,233.5146,326.659,197.1983,260.4207,0.6036825,78.61014,0.6692302
763512,110110000,2023-12-10 09:36:37.010,1.398881,233.5146,326.659,197.1983,260.4207,0.6036825,53.05238,1.91434
763513,110110000,2023-12-10 09:36:37.356,3.535307,233.2933,824.7634,380.2936,731.8549,0.4610941,53.05238,1.91434
763514,110110000,2023-12-10 09:36:38.015,3.535307,233.2933,824.7634,380.2936,731.8549,0.4610941,54.85841,1.312735
763515,110110000,2023-12-10 09:36:38.371,2.700488,233.3882,630.2621,324.2221,540.4724,0.5144243,54.85841,1.312735
763516,110110000,2023-12-10 09:36:39.060,2.700488,233.3882,630.2621,324.2221,540.4724,0.5144243,54.35568,1.029367
763517,110110000,2023-12-10 09:36:39.484,2.886948,233.3002,673.5254,336.6266,583.3687,0.4997979,53.57281,1.680167
763518,110110000,2023-12-10 09:36:40.021,2.886948,233.3002,673.5254,336.6266,583.3687,0.4997979,53.57281,1.680167
763519,110110000,2023-12-10 09:36:40.445,3.027467,233.226,706.0841,347.5676,614.6149,0.4922467,55.5144,1.8328
763520,110110000,2023-12-10 09:36:41.152,3.027467,233.226,706.0841,347.5676,614.6149,0.4922467,55.5144,1.8328
763521,110110000,2023-12-10 09:36:41.745,2.701313,233.3617,630.3828,328.2003,538.2073,0.5206365,53.23391,1.39676
763522,110110000,2023-12-10 09:36:42.331,3.231059,233.378,754.0581,362.8836,660.9986,0.4812409,54.10246,1.176741
763523,110110000,2023-12-10 09:36:42.913,3.231059,233.378,754.0581,362.8836,660.9986,0.4812409,54.10246,1.176741
763524,110110000,2023-12-10 09:36:43.446,2.921114,233.6407,682.4911,343.347,589.8363,0.5030792,54.15681,1.647732
763525,110110000,2023-12-10 09:36:43.869,2.921114,233.6407,682.4911,343.347,589.8363,0.5030792,54.06063,1.461142
763526,110110000,2023-12-10 09:36:44.445,2.906186,233.4995,678.5931,341.9008,586.1676,0.5038377,54.06063,1.461142
763527,110110000,2023-12-10 09:36:44.829,3.052517,233.5801,713.0073,351.6703,620.2479,0.4932211,53.02748,0.6610599
763528,110110000,2023-12-10 09:36:45.321,3.052517,233.5801,713.0073,351.6703,620.2479,0.4932211,53.02748,0.6610599
763529,110110000,2023-12-10 09:36:45.788,3.107883,233.6356,726.1123,359.6164,630.8052,0.4952627,75.90511,0.9984666
763530,110110000,2023-12-10 09:36:46.281,3.107883,233.6356,726.1123,359.6164,630.8052,0.4952627,75.90511,0.9984666
763542,110110000,2023-12-10 09:36:52.966,1.284075,233.5709,299.9226,177.9855,-241.4016,0.5309662,50.69141,0.8794545
763543,110110000,2023-12-10 09:36:53.473,2.582217,233.4189,602.7382,317.8734,512.1033,0.5273821,50.69141,0.8794545
763544,110110000,2023-12-10 09:36:54.024,3.733806,233.5375,871.9837,418.0222,765.2535,0.4793922,50.41325,1.653141
763545,110110000,2023-12-10 09:36:54.473,3.34892,233.1412,780.7711,398.0343,671.6936,0.5097964,50.41325,1.653141
763546,110110000,2023-12-10 09:36:55.276,3.34892,233.1412,780.7711,398.0343,671.6936,0.5097964,51.19576,1.682617
763547,110110000,2023-12-10 09:36:55.648,3.582325,233.4339,836.2358,410.8749,728.3352,0.4913385,52.20977,1.844212
763548,110110000,2023-12-10 09:36:56.428,3.582325,233.4339,836.2358,410.8749,728.3352,0.4913385,52.20977,1.844212
763549,110110000,2023-12-10 09:36:57.339,3.138647,233.2556,732.1071,372.9387,629.998,0.5094046,53.43327,0.5965492
763550,110110000,2023-12-10 09:36:58.200,2.980133,233.2536,695.1266,357.3274,596.2534,0.5140465,54.34933,0.9164821
763551,110110000,2023-12-10 09:36:58.631,2.87374,233.3737,670.6552,352.9266,570.2817,0.5262415,54.03893,1.215318
763552,110110000,2023-12-10 09:36:59.254,2.87374,233.3737,670.6552,352.9266,570.2817,0.5262415,54.03893,1.215318
763553,110110000,2023-12-10 09:37:00.138,2.878748,233.5239,672.2567,361.7951,566.598,0.53818,53.27291,1.163541
763554,110110000,2023-12-10 09:37:00.720,3.166067,233.2046,738.3414,374.5887,636.2637,0.507338,51.1448,1.069051
763555,110110000,2023-12-10 09:37:01.297,3.55012,233.1274,827.6302,406.7999,720.7535,0.4915238,51.62853,1.51037
763556,110110000,2023-12-10 09:37:02.132,3.55012,233.1274,827.6302,406.7999,720.7535,0.4915238,75.61432,1.575261
763569,110110000,2023-12-10 09:37:09.296,3.080572,233.0439,717.9084,329.733,637.7058,0.4592967,55.37801,1.641288
763570,110110000,2023-12-10 09:37:09.898,3.080572,233.0439,717.9084,329.733,637.7058,0.4592967,55.37801,1.641288
763571,110110000,2023-12-10 09:37:10.433,2.752463,233.1456,641.7245,328.6801,551.1622,0.5121825,55.44977,0.8934209
763572,110110000,2023-12-10 09:37:10.857,2.752463,233.1456,641.7245,328.6801,551.1622,0.5121825,54.94805,1.736116
763573,110110000,2023-12-10 09:37:11.392,2.857912,233.1001,666.1796,332.5596,577.2343,0.4992041,54.94805,1.736116
763574,110110000,2023-12-10 09:37:11.818,2.858615,233.0657,666.2452,332.7837,577.1808,0.4994913,55.95106,1.838202
763575,110110000,2023-12-10 09:37:12.356,2.858615,233.0657,666.2452,332.7837,577.1808,0.4994913,55.95106,1.838202
763576,110110000,2023-12-10 09:37:12.782,2.784991,233.1678,649.3704,329.6391,559.4819,0.5076287,53.20321,1.535574
763577,110110000,2023-12-10 09:37:13.317,2.784991,233.1678,649.3704,329.6391,559.4819,0.5076287,53.20321,1.535574
763578,110110000,2023-12-10 09:37:13.894,2.920642,233.1251,680.8749,344.658,587.1981,0.5061986,53.19008,1.209895
763579,110110000,2023-12-10 09:37:14.360,2.920642,233.1251,680.8749,344.658,587.1981,0.4935819,53.19008,1.209895
763580,110110000,2023-12-10 09:37:15.187,3.193204,233.0621,744.215,364.5941,648.7889,0.4899043,53.1338,1.401241
763581,110110000,2023-12-10 09:37:15.670,3.038115,233.2525,708.6478,353.9807,613.905,0.4995156,55.41831,1.85866
763582,110110000,2023-12-10 09:37:16.147,3.038115,233.2525,708.6478,353.9807,613.905,0.4995156,55.41831,1.85866
763583,110110000,2023-12-10 09:37:16.465,2.658851,233.0833,619.7337,317.2062,532.4003,0.5118427,53.80832,1.885963
763584,110110000,2023-12-10 09:37:17.154,2.658851,233.0833,619.7337,317.2062,532.4003,0.5118427,53.80832,1.885963
